Date,AQS_SITE_ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
5/8/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/9/18,360810125,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/10/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/11/18,360810125,1,0.6,ppm,7,18,75,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/12/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/13/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/14/18,360810125,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/15/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/16/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/17/18,360810125,1,0.4,ppm,5,14,58,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/18/18,360810125,1,0.6,ppm,7,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/19/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/20/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/21/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/22/18,360810125,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/23/18,360810125,1,0.5,ppm,6,18,75,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/24/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/25/18,360810125,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/26/18,360810125,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/27/18,360810125,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/28/18,360810125,1,0.2,ppm,2,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/29/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/30/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
5/31/18,360810125,1,0.4,ppm,5,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
6/1/18,360810125,1,0.4,ppm,5,17,71,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
6/2/18,360810125,1,0.5,ppm,6,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
6/3/18,360810125,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
6/4/18,360810125,1,0.3,ppm,3,24,100,42101,Carbon monoxide,35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.739264,-73.817694
